#ID	T_NUM	LAT	LON
1918	2	37.639477	-0.692612
1919	2	37.639477	-0.692612
1920	2	37.639477	-0.692612
1921	2	37.639477	-0.692612
1922	2	37.639477	-0.692612
1923	2	37.639477	-0.692612
1924	2	37.639477	-0.692612
1925	2	37.639477	-0.692612
1926	2	37.639477	-0.692612
1927	2	37.639477	-0.692612
1928	2	37.639475	-0.69261
1929	2	37.639475	-0.69261
1930	2	37.639475	-0.69261
1931	2	37.639475	-0.69261
1932	2	37.639475	-0.69261
1933	2	37.63948	-0.692615
1934	2	37.63948	-0.692615
1935	2	37.63948	-0.692615
1936	2	37.63948	-0.692615
1937	2	37.63948	-0.692615
1938	2	37.639482	-0.692613
1939	2	37.639482	-0.692613
1940	2	37.639482	-0.692613
1941	2	37.639482	-0.692613
1942	2	37.639482	-0.692613
1943	2	37.639482	-0.692613
1944	2	37.639482	-0.692613
1945	2	37.639482	-0.692613
1946	2	37.639482	-0.692613
1947	2	37.639482	-0.692613
1948	2	37.639478	-0.692608
1949	2	37.639478	-0.692608
1950	2	37.639478	-0.692608
1951	2	37.639478	-0.692608
1952	2	37.639478	-0.692608
1953	2	37.63948	-0.69261
1954	2	37.63948	-0.69261
1955	2	37.63948	-0.69261
1956	2	37.63948	-0.69261
1957	2	37.63948	-0.69261
1958	2	37.639483	-0.692608
1959	2	37.639483	-0.692608
1960	2	37.639483	-0.692608
1961	2	37.639483	-0.692608
1962	2	37.639483	-0.692608
1963	2	37.63948	-0.692605
1964	2	37.63948	-0.692605
1965	2	37.63948	-0.692605
1966	2	37.63948	-0.692605
1967	2	37.63948	-0.692605
1968	2	37.63948	-0.692605
1969	2	37.63948	-0.692605
1970	2	37.63948	-0.692605
1971	2	37.63948	-0.692605
1972	2	37.63948	-0.692605
1973	2	37.639478	-0.692605
1974	2	37.639478	-0.692605
1975	2	37.639478	-0.692605
1976	2	37.639478	-0.692605
1977	2	37.639478	-0.692605
1978	2	37.639478	-0.692602
1979	2	37.639478	-0.692602
1980	2	37.639478	-0.692602
1981	2	37.639478	-0.692602
1982	2	37.639478	-0.692602
1983	2	37.63948	-0.692605
1984	2	37.63948	-0.692605
1985	2	37.63948	-0.692605
1986	2	37.63948	-0.692605
1987	2	37.63948	-0.692605
1988	2	37.639482	-0.692605
1989	2	37.639482	-0.692605
1990	2	37.639482	-0.692605
1991	2	37.639482	-0.692605
1992	2	37.639482	-0.692605
1993	2	37.639485	-0.692605
1994	2	37.639485	-0.692605
1995	2	37.639485	-0.692605
1996	2	37.639485	-0.692605
1997	2	37.639485	-0.692605
1998	2	37.639485	-0.692605
1999	2	37.639485	-0.692605
2000	2	37.639485	-0.692605
2001	2	37.639485	-0.692605
2002	2	37.639485	-0.692605
2003	2	37.639485	-0.692605
2004	2	37.639485	-0.692605
2005	2	37.639485	-0.692605
2006	2	37.639485	-0.692605
2007	2	37.639485	-0.692605
2008	2	37.639483	-0.692605
2009	2	37.639483	-0.692605
2010	2	37.639483	-0.692605
2011	2	37.639483	-0.692605
2012	2	37.639483	-0.692605
2013	2	37.639482	-0.692603
2014	2	37.639482	-0.692603
2015	2	37.639482	-0.692603
2016	2	37.639482	-0.692603
2017	2	37.639482	-0.692603
2018	2	37.639478	-0.6926
2019	2	37.639478	-0.6926
2020	2	37.639478	-0.6926
2021	2	37.639478	-0.6926
2022	2	37.639478	-0.6926
2023	2	37.639478	-0.6926
2024	2	37.639478	-0.6926
2025	2	37.639478	-0.6926
2026	2	37.639478	-0.6926
2027	2	37.639478	-0.6926
2028	2	37.63948	-0.692602
2029	2	37.63948	-0.692602
2030	2	37.63948	-0.692602
2031	2	37.63948	-0.692602
2032	2	37.63948	-0.692602
2033	2	37.63948	-0.692602
2034	2	37.63948	-0.692602
2035	2	37.63948	-0.692602
2036	2	37.63948	-0.692602
2037	2	37.63948	-0.692602
2038	2	37.639482	-0.692603
2039	2	37.639482	-0.692603
2040	2	37.639482	-0.692603
2041	2	37.639482	-0.692603
2042	2	37.639482	-0.692603
2043	2	37.639483	-0.6926
2044	2	37.639483	-0.6926
2045	2	37.639483	-0.6926
2046	2	37.639483	-0.6926
2047	2	37.639483	-0.6926
2048	2	37.639483	-0.692602
2049	2	37.639483	-0.692602
2050	2	37.639483	-0.692602
2051	2	37.639483	-0.692602
2052	2	37.639483	-0.692602
2053	2	37.639483	-0.692603
2054	2	37.639483	-0.692603
2055	2	37.639483	-0.692603
2056	2	37.639483	-0.692603
2057	2	37.639483	-0.692603
2058	2	37.639483	-0.692603
2059	2	37.639483	-0.692603
2060	2	37.639483	-0.692603
2061	2	37.639483	-0.692603
2062	2	37.639483	-0.692603
2063	2	37.639485	-0.6926
2064	2	37.639485	-0.6926
2065	2	37.639485	-0.6926
2066	2	37.639485	-0.6926
2067	2	37.639485	-0.6926
2068	2	37.639485	-0.692602
2069	2	37.639485	-0.692602
2070	2	37.639485	-0.692602
2071	2	37.639485	-0.692602
2072	2	37.639485	-0.692602
2073	2	37.639485	-0.6926
2074	2	37.639485	-0.6926
2075	2	37.639485	-0.6926
2076	2	37.639485	-0.6926
2077	2	37.639485	-0.6926
2078	2	37.639485	-0.692602
2079	2	37.639485	-0.692602
2080	2	37.639485	-0.692602
2081	2	37.639485	-0.692602
2082	2	37.639485	-0.692602
2083	2	37.639487	-0.692603
2084	2	37.639487	-0.692603
2085	2	37.639487	-0.692603
2086	2	37.639487	-0.692603
2087	2	37.639487	-0.692603
2088	2	37.639485	-0.692603
2089	2	37.639485	-0.692603
2090	2	37.639485	-0.692603
2091	2	37.639485	-0.692603
2092	2	37.639485	-0.692603
2093	2	37.639483	-0.692603
2094	2	37.639483	-0.692603
2095	2	37.639483	-0.692603
2096	2	37.639483	-0.692603
2097	2	37.639483	-0.692603
2098	2	37.639483	-0.692602
2099	2	37.639483	-0.692602
2100	2	37.639483	-0.692602
2101	2	37.639483	-0.692602
2102	2	37.639483	-0.692602
2103	2	37.639483	-0.692602
2104	2	37.639483	-0.692602
2105	2	37.639483	-0.692602
2106	2	37.639483	-0.692602
2107	2	37.639483	-0.692602
2108	2	37.639483	-0.692603
2109	2	37.639483	-0.692603
2110	2	37.639483	-0.692603
2111	2	37.639483	-0.692603
2112	2	37.639483	-0.692603
2113	2	37.639483	-0.692603
2114	2	37.639482	-0.692603
2115	2	37.639482	-0.692603
2116	2	37.639482	-0.692603
2117	2	37.639482	-0.692603
2118	2	37.63948	-0.692603
2119	2	37.63948	-0.692603
2120	2	37.63948	-0.692603
2121	2	37.63948	-0.692603
2122	2	37.63948	-0.692603
2123	2	37.63948	-0.692603
2124	2	37.639482	-0.692602
2125	2	37.639482	-0.692602
2126	2	37.639482	-0.692602
2127	2	37.639482	-0.692602
2128	2	37.639482	-0.692602
2129	2	37.639482	-0.692603
2130	2	37.639482	-0.692603
2131	2	37.639482	-0.692603
2132	2	37.639482	-0.692603
2133	2	37.639482	-0.692603
2134	2	37.63948	-0.692605
2135	2	37.63948	-0.692605
2136	2	37.63948	-0.692605
2137	2	37.63948	-0.692605
2138	2	37.63948	-0.692605
2139	2	37.639485	-0.692605
2140	2	37.639485	-0.692605
2141	2	37.639485	-0.692605
2142	2	37.639485	-0.692605
2143	2	37.639485	-0.692605
2144	2	37.639493	-0.692608
2145	2	37.639493	-0.692608
2146	2	37.639493	-0.692608
2147	2	37.639493	-0.692608
2148	2	37.639493	-0.692608
2149	2	37.639492	-0.692607
2150	2	37.639492	-0.692607
2151	2	37.639492	-0.692607
2152	2	37.639492	-0.692607
2153	2	37.639492	-0.692607
2154	2	37.639493	-0.692608
2155	2	37.639493	-0.692608
2156	2	37.639493	-0.692608
2157	2	37.639493	-0.692608
2158	2	37.639493	-0.692608
2159	2	37.639492	-0.692608
2160	2	37.639492	-0.692608
2161	2	37.639492	-0.692608
2162	2	37.639492	-0.692608
2163	2	37.639492	-0.692608
2164	2	37.63949	-0.69261
2165	2	37.63949	-0.69261
2166	2	37.63949	-0.69261
2167	2	37.63949	-0.69261
2168	2	37.63949	-0.69261
2169	2	37.639488	-0.692608
2170	2	37.639488	-0.692608
2171	2	37.639488	-0.692608
2172	2	37.639488	-0.692608
2173	2	37.639488	-0.692608
2174	2	37.639487	-0.692608
2175	2	37.639487	-0.692608
2176	2	37.639487	-0.692608
2177	2	37.639487	-0.692608
2178	2	37.639487	-0.692608
2179	2	37.639485	-0.692607
2180	2	37.639485	-0.692607
2181	2	37.639485	-0.692607
2182	2	37.639485	-0.692607
2183	2	37.639485	-0.692607
2184	2	37.639485	-0.692607
2185	2	37.639485	-0.692607
2186	2	37.639485	-0.692607
2187	2	37.639485	-0.692607
2188	2	37.639485	-0.692607
2189	2	37.639483	-0.692607
2190	2	37.639483	-0.692607
2191	2	37.639483	-0.692607
2192	2	37.639483	-0.692607
2193	2	37.639483	-0.692607
2194	2	37.639482	-0.692607
2195	2	37.639482	-0.692607
2196	2	37.639482	-0.692607
2197	2	37.639482	-0.692607
2198	2	37.639482	-0.692607
2199	2	37.63948	-0.692607
2200	2	37.63948	-0.692607
2201	2	37.63948	-0.692607
2202	2	37.63948	-0.692607
2203	2	37.63948	-0.692607
2204	2	37.63948	-0.692607
2205	2	37.63948	-0.692607
2206	2	37.63948	-0.692607
2207	2	37.63948	-0.692607
2208	2	37.63948	-0.692607
2209	2	37.639483	-0.692608
2210	2	37.639483	-0.692608
2211	2	37.639483	-0.692608
2212	2	37.639483	-0.692608
2213	2	37.639483	-0.692608
2214	2	37.639482	-0.692612
2215	2	37.639482	-0.692612
2216	2	37.639482	-0.692612
2217	2	37.639482	-0.692612
2218	2	37.639482	-0.692612
2219	2	37.639483	-0.692613
2220	2	37.639483	-0.692613
2221	2	37.639483	-0.692613
2222	2	37.639483	-0.692613
2223	2	37.639483	-0.692613
2224	2	37.639482	-0.692617
2225	2	37.639482	-0.692617
2226	2	37.639482	-0.692617
2227	2	37.639482	-0.692617
2228	2	37.639482	-0.692617
2229	2	37.639483	-0.692615
2230	2	37.639483	-0.692615
2231	2	37.639483	-0.692615
2232	2	37.639483	-0.692615
2233	2	37.639483	-0.692615
2234	2	37.639483	-0.692615
2235	2	37.639483	-0.692615
2236	2	37.639483	-0.692615
2237	2	37.639483	-0.692615
2238	2	37.639483	-0.692615
2239	2	37.639483	-0.692615
2240	2	37.639483	-0.692615
2241	2	37.639483	-0.692615
2242	2	37.639483	-0.692615
2243	2	37.639483	-0.692615
2244	2	37.639487	-0.692617
2245	2	37.639487	-0.692617
2246	2	37.639487	-0.692617
2247	2	37.639487	-0.692617
2248	2	37.639487	-0.692617
2249	2	37.639485	-0.692618
2250	2	37.639485	-0.692618
2251	2	37.639485	-0.692618
2252	2	37.639485	-0.692618
2253	2	37.639485	-0.692618
2254	2	37.639487	-0.69262
2255	2	37.639487	-0.69262
2256	2	37.639487	-0.69262
2257	2	37.639487	-0.69262
2258	2	37.639487	-0.69262
2259	2	37.639487	-0.692622
2260	2	37.639487	-0.692622
2261	2	37.639487	-0.692622
2262	2	37.639487	-0.692622
2263	2	37.639487	-0.692622
2264	2	37.639488	-0.692622
2265	2	37.639488	-0.692622
2266	2	37.639488	-0.692622
2267	2	37.639488	-0.692622
2268	2	37.639488	-0.692622
2269	2	37.63949	-0.692623
2270	2	37.63949	-0.692623
2271	2	37.63949	-0.692623
2272	2	37.63949	-0.692623
2273	2	37.63949	-0.692623
2274	2	37.639488	-0.692623
2275	2	37.639488	-0.692623
2276	2	37.639488	-0.692623
2277	2	37.639488	-0.692623
2278	2	37.639488	-0.692623
2279	2	37.639488	-0.692623
2280	2	37.639488	-0.692623
2281	2	37.639488	-0.692623
2282	2	37.639488	-0.692623
2283	2	37.639488	-0.692623
2284	2	37.639487	-0.692625
2285	2	37.639487	-0.692625
2286	2	37.639487	-0.692625
2287	2	37.639487	-0.692625
2288	2	37.639487	-0.692625
2289	2	37.639487	-0.692627
2290	2	37.639487	-0.692627
2291	2	37.639487	-0.692627
2292	2	37.639487	-0.692627
2293	2	37.639487	-0.692627
2294	2	37.639485	-0.69263
2295	2	37.639485	-0.69263
2296	2	37.639485	-0.69263
2297	2	37.639485	-0.69263
2298	2	37.639485	-0.69263
2299	2	37.639483	-0.69263
2300	2	37.639483	-0.69263
2301	2	37.639483	-0.69263
2302	2	37.639483	-0.69263
2303	2	37.639483	-0.69263
2304	2	37.639485	-0.692633
2305	2	37.639485	-0.692633
2306	2	37.639485	-0.692633
2307	2	37.639485	-0.692633
2308	2	37.639485	-0.692633
2309	2	37.639485	-0.692632
2310	2	37.639485	-0.692632
2311	2	37.639485	-0.692632
2312	2	37.639485	-0.692632
2313	2	37.639485	-0.692632
2314	2	37.639485	-0.692633
2315	2	37.639485	-0.692633
2316	2	37.639485	-0.692633
2317	2	37.639485	-0.692633
2318	2	37.639485	-0.692633
2319	2	37.639483	-0.692637
2320	2	37.639483	-0.692637
2321	2	37.639483	-0.692637
2322	2	37.639483	-0.692637
2323	2	37.639483	-0.692637
2324	2	37.639483	-0.692638
2325	2	37.639483	-0.692638
2326	2	37.639483	-0.692638
2327	2	37.639483	-0.692638
2328	2	37.639483	-0.692638
2329	2	37.639482	-0.69264
2330	2	37.639482	-0.69264
2331	2	37.639482	-0.69264
2332	2	37.639482	-0.69264
2333	2	37.639482	-0.69264
2334	2	37.639482	-0.692642
2335	2	37.639482	-0.692642
2336	2	37.639482	-0.692642
2337	2	37.639482	-0.692642
2338	2	37.639482	-0.692642
2339	2	37.639487	-0.692642
2340	2	37.639487	-0.692642
2341	2	37.639487	-0.692642
2342	2	37.639487	-0.692642
2343	2	37.639487	-0.692642
2344	2	37.639485	-0.692642
2345	2	37.639485	-0.692642
2346	2	37.639485	-0.692642
2347	2	37.639485	-0.692642
2348	2	37.639485	-0.692642
2349	2	37.639485	-0.692642
2350	2	37.639485	-0.692642
2351	2	37.639485	-0.692642
2352	2	37.639485	-0.692642
2353	2	37.639485	-0.692642
2354	2	37.639485	-0.692643
2355	2	37.639485	-0.692643
2356	2	37.639485	-0.692643
2357	2	37.639485	-0.692643
2358	2	37.639485	-0.692643
2359	2	37.639488	-0.692648
2360	2	37.639488	-0.692648
2361	2	37.639488	-0.692648
2362	2	37.639488	-0.692648
2363	2	37.639488	-0.692648
2364	2	37.639488	-0.692648
2365	2	37.639487	-0.69265
2366	2	37.639487	-0.69265
2367	2	37.639487	-0.69265
2368	2	37.639487	-0.69265
2369	2	37.639487	-0.69265
2370	2	37.63949	-0.69265
2371	2	37.63949	-0.69265
2372	2	37.63949	-0.69265
2373	2	37.63949	-0.69265
2374	2	37.63949	-0.69265
2375	2	37.639488	-0.692648
2376	2	37.639488	-0.692648
2377	2	37.639488	-0.692648
2378	2	37.639488	-0.692648
2379	2	37.639488	-0.692648
2380	2	37.639487	-0.692648
2381	2	37.639487	-0.692648
2382	2	37.639487	-0.692648
2383	2	37.639487	-0.692648
2384	2	37.639487	-0.692648
2385	2	37.639487	-0.69265
2386	2	37.639487	-0.69265
2387	2	37.639487	-0.69265
2388	2	37.639487	-0.69265
2389	2	37.639487	-0.69265
2390	2	37.639487	-0.692652
2391	2	37.639487	-0.692652
2392	2	37.639487	-0.692652
2393	2	37.639487	-0.692652
2394	2	37.639487	-0.692652
2395	2	37.639487	-0.692653
2396	2	37.639487	-0.692653
2397	2	37.639487	-0.692653
2398	2	37.639487	-0.692653
2399	2	37.639487	-0.692653
2400	2	37.639488	-0.692653
2401	2	37.639488	-0.692653
2402	2	37.639488	-0.692653
2403	2	37.639488	-0.692653
2404	2	37.639488	-0.692653
2405	2	37.639488	-0.692653
2406	2	37.639488	-0.692653
2407	2	37.639488	-0.692653
2408	2	37.639488	-0.692653
2409	2	37.639488	-0.692653
2410	2	37.639495	-0.692655
2411	2	37.639495	-0.692655
2412	2	37.639495	-0.692655
2413	2	37.639495	-0.692655
2414	2	37.639495	-0.692655
2415	2	37.639495	-0.692652
2416	2	37.639495	-0.692652
2417	2	37.639495	-0.692652
2418	2	37.639495	-0.692652
2419	2	37.639495	-0.692652
2420	2	37.639497	-0.692653
2421	2	37.639497	-0.692653
2422	2	37.639497	-0.692653
2423	2	37.639497	-0.692653
2424	2	37.639497	-0.692653
2425	2	37.639495	-0.692653
2426	2	37.639495	-0.692653
2427	2	37.639495	-0.692653
2428	2	37.639495	-0.692653
2429	2	37.639495	-0.692653
2430	2	37.639493	-0.692655
2431	2	37.639493	-0.692655
2432	2	37.639493	-0.692655
2433	2	37.639493	-0.692655
2434	2	37.639493	-0.692655
2435	2	37.639492	-0.692653
2436	2	37.639492	-0.692653
2437	2	37.639492	-0.692653
2438	2	37.639492	-0.692653
2439	2	37.639492	-0.692653
2440	2	37.639498	-0.692653
2441	2	37.639498	-0.692653
2442	2	37.639498	-0.692653
2443	2	37.639498	-0.692653
2444	2	37.639498	-0.692653
2445	2	37.639497	-0.692653
2446	2	37.639497	-0.692653
2447	2	37.639497	-0.692653
2448	2	37.639497	-0.692653
2449	2	37.639497	-0.692653
2450	2	37.639495	-0.692653
2451	2	37.639495	-0.692653
2452	2	37.639495	-0.692653
2453	2	37.639495	-0.692653
2454	2	37.639495	-0.692653
2455	2	37.639493	-0.692655
2456	2	37.639493	-0.692655
2457	2	37.639493	-0.692655
2458	2	37.639493	-0.692655
2459	2	37.639493	-0.692655
2460	2	37.639492	-0.692655
2461	2	37.639492	-0.692655
2462	2	37.639492	-0.692655
2463	2	37.639492	-0.692655
2464	2	37.639492	-0.692655
2465	2	37.63949	-0.692655
2466	2	37.63949	-0.692655
2467	2	37.63949	-0.692655
2468	2	37.63949	-0.692655
2469	2	37.63949	-0.692655
2470	2	37.63949	-0.692655
2471	2	37.63949	-0.692655
2472	2	37.63949	-0.692655
2473	2	37.63949	-0.692655
2474	2	37.63949	-0.692655
2475	2	37.63949	-0.692653
2476	2	37.63949	-0.692653
2477	2	37.63949	-0.692653
2478	2	37.63949	-0.692653
2479	2	37.63949	-0.692653
2480	2	37.63949	-0.692653
2481	2	37.63949	-0.692653
2482	2	37.63949	-0.692653
2483	2	37.63949	-0.692653
2484	2	37.63949	-0.692653
2485	2	37.63949	-0.692653
2486	2	37.63949	-0.692653
2487	2	37.63949	-0.692653
2488	2	37.63949	-0.692653
2489	2	37.63949	-0.692653
2490	2	37.63949	-0.692653
2491	2	37.63949	-0.692653
2492	2	37.63949	-0.692653
2493	2	37.63949	-0.692653
2494	2	37.63949	-0.692653
2495	2	37.63949	-0.692653
2496	2	37.63949	-0.692653
2497	2	37.63949	-0.692653
2498	2	37.63949	-0.692653
2499	2	37.63949	-0.692653
2500	2	37.63949	-0.692653
2501	2	37.63949	-0.692653
2502	2	37.63949	-0.692653
2503	2	37.63949	-0.692653
2504	2	37.63949	-0.692653
2505	2	37.639497	-0.692657
2506	2	37.639497	-0.692657
2507	2	37.639497	-0.692657
2508	2	37.639497	-0.692657
2509	2	37.639497	-0.692657
2510	2	37.639497	-0.692657
2511	2	37.639497	-0.692657
2512	2	37.639497	-0.692657
2513	2	37.639497	-0.692657
2514	2	37.639497	-0.692657
2515	2	37.639495	-0.692657
2516	2	37.639495	-0.692657
2517	2	37.639495	-0.692657
2518	2	37.639495	-0.692657
2519	2	37.639495	-0.692657
2520	2	37.639492	-0.692657
2521	2	37.639492	-0.692657
2522	2	37.639492	-0.692657
2523	2	37.639492	-0.692657
2524	2	37.639492	-0.692657
2525	2	37.639492	-0.692658
2526	2	37.639492	-0.692658
2527	2	37.639492	-0.692658
2528	2	37.639492	-0.692658
2529	2	37.639492	-0.692658
2530	2	37.639492	-0.692658
2531	2	37.639492	-0.692658
2532	2	37.639492	-0.692658
2533	2	37.639492	-0.692658
2534	2	37.639492	-0.692658
2535	2	37.639488	-0.692657
2536	2	37.639488	-0.692657
2537	2	37.639488	-0.692657
2538	2	37.639488	-0.692657
2539	2	37.639488	-0.692657
2540	2	37.639488	-0.692657
2541	2	37.639488	-0.692657
2542	2	37.639488	-0.692657
2543	2	37.639488	-0.692657
2544	2	37.639488	-0.692657
2545	2	37.639485	-0.692655
2546	2	37.639485	-0.692655
2547	2	37.639485	-0.692655
2548	2	37.639485	-0.692655
2549	2	37.639485	-0.692655
2550	2	37.639485	-0.692655
2551	2	37.639485	-0.692655
2552	2	37.639485	-0.692655
2553	2	37.639485	-0.692655
2554	2	37.639485	-0.692655
2555	2	37.639483	-0.692655
2556	2	37.639483	-0.692655
2557	2	37.639483	-0.692655
2558	2	37.639483	-0.692655
2559	2	37.639483	-0.692655
2560	2	37.639483	-0.692652
2561	2	37.639483	-0.692652
2562	2	37.639483	-0.692652
2563	2	37.639483	-0.692652
2564	2	37.639483	-0.692652
2565	2	37.639485	-0.692652
2566	2	37.639485	-0.692652
2567	2	37.639485	-0.692652
2568	2	37.639485	-0.692652
2569	2	37.639485	-0.692652
2570	2	37.639473	-0.69265
2571	2	37.639473	-0.69265
2572	2	37.639473	-0.69265
2573	2	37.639473	-0.69265
2574	2	37.639473	-0.69265
2575	2	37.639473	-0.692648
2576	2	37.639473	-0.692648
2577	2	37.639473	-0.692648
2578	2	37.639473	-0.692648
2579	2	37.639473	-0.692648
2580	2	37.639473	-0.692648
2581	2	37.639473	-0.692648
2582	2	37.639473	-0.692648
2583	2	37.639473	-0.692648
2584	2	37.639473	-0.692648
2585	2	37.639478	-0.692648
2586	2	37.639478	-0.692648
2587	2	37.639478	-0.692648
2588	2	37.639478	-0.692648
2589	2	37.639478	-0.692648
2590	2	37.63948	-0.692648
2591	2	37.63948	-0.692648
2592	2	37.63948	-0.692648
2593	2	37.63948	-0.692648
2594	2	37.63948	-0.692648
2595	2	37.639482	-0.692647
2596	2	37.639482	-0.692647
2597	2	37.639482	-0.692647
2598	2	37.639482	-0.692647
2599	2	37.639482	-0.692647
2600	2	37.639482	-0.692647
2601	2	37.639482	-0.692647
2602	2	37.639482	-0.692647
2603	2	37.639482	-0.692647
2604	2	37.639482	-0.692647
2605	2	37.639482	-0.692647
2606	2	37.639483	-0.692648
2607	2	37.639483	-0.692648
2608	2	37.639483	-0.692648
2609	2	37.639483	-0.692648
2610	2	37.639483	-0.692648
2611	2	37.639485	-0.692648
2612	2	37.639485	-0.692648
2613	2	37.639485	-0.692648
2614	2	37.639485	-0.692648
2615	2	37.639485	-0.69265
2616	2	37.639485	-0.69265
2617	2	37.639485	-0.69265
2618	2	37.639485	-0.69265
2619	2	37.639485	-0.69265
2620	2	37.639485	-0.692648
2621	2	37.639485	-0.692648
2622	2	37.639485	-0.692648
2623	2	37.639485	-0.692648
2624	2	37.639485	-0.692648
2625	2	37.639485	-0.692648
2626	2	37.639485	-0.692648
2627	2	37.639485	-0.692648
2628	2	37.639485	-0.692648
2629	2	37.639485	-0.692648
2630	2	37.639485	-0.692648
2631	2	37.63949	-0.692652
2632	2	37.63949	-0.692652
2633	2	37.63949	-0.692652
2634	2	37.63949	-0.692652
2635	2	37.63949	-0.692652
2636	2	37.63949	-0.692652
2637	2	37.63949	-0.692652
2638	2	37.63949	-0.692652
2639	2	37.63949	-0.692652
2640	2	37.63949	-0.692652
2641	2	37.63949	-0.692652
2642	2	37.63949	-0.692652
2643	2	37.63949	-0.692652
2644	2	37.63949	-0.692652
2645	2	37.63949	-0.692652
2646	2	37.63949	-0.692655
2647	2	37.63949	-0.692655
2648	2	37.63949	-0.692655
2649	2	37.63949	-0.692655
2650	2	37.63949	-0.692655
2651	2	37.63949	-0.692653
2652	2	37.63949	-0.692653
2653	2	37.63949	-0.692653
2654	2	37.63949	-0.692653
2655	2	37.63949	-0.692653
2656	2	37.63949	-0.692653
2657	2	37.63949	-0.692653
2658	2	37.63949	-0.692653
2659	2	37.63949	-0.692653
2660	2	37.63949	-0.692653
2661	2	37.639492	-0.692652
2662	2	37.639492	-0.692652
2663	2	37.639492	-0.692652
2664	2	37.639492	-0.692652
2665	2	37.639492	-0.692652
2666	2	37.639487	-0.692647
2667	2	37.639487	-0.692647
2668	2	37.639487	-0.692647
2669	2	37.639487	-0.692647
2670	2	37.639487	-0.692647
2671	2	37.639485	-0.692647
2672	2	37.639485	-0.692647
2673	2	37.639485	-0.692647
2674	2	37.639485	-0.692647
2675	2	37.639485	-0.692647
2676	2	37.639483	-0.692645
2677	2	37.639483	-0.692645
2678	2	37.639483	-0.692645
2679	2	37.639483	-0.692645
2680	2	37.639483	-0.692645
2681	2	37.639483	-0.692643
2682	2	37.639483	-0.692643
2683	2	37.639483	-0.692643
2684	2	37.639483	-0.692643
2685	2	37.639483	-0.692643
2686	2	37.639482	-0.692643
2687	2	37.639482	-0.692643
2688	2	37.639482	-0.692643
2689	2	37.639482	-0.692643
2690	2	37.639482	-0.692643
2691	2	37.639482	-0.692642
2692	2	37.639482	-0.692642
2693	2	37.639482	-0.692642
2694	2	37.639482	-0.692642
2695	2	37.639482	-0.692642
2696	2	37.639483	-0.69264
2697	2	37.639483	-0.69264
2698	2	37.639483	-0.69264
2699	2	37.639483	-0.69264
2700	2	37.639483	-0.69264
2701	2	37.639485	-0.692638
2702	2	37.639485	-0.692638
2703	2	37.639485	-0.692638
2704	2	37.639485	-0.692638
2705	3	37.63948	-0.692645
2706	3	37.63948	-0.692645
2707	3	37.63948	-0.692645
2708	3	37.63948	-0.692645
2709	3	37.63948	-0.692645
2710	3	37.63948	-0.692647
2711	3	37.63948	-0.692647
2712	3	37.63948	-0.692647
2713	3	37.63948	-0.692647
2714	3	37.63948	-0.692647
2715	3	37.63948	-0.692647
2716	3	37.63948	-0.692647
2717	3	37.63948	-0.692647
2718	3	37.63948	-0.692647
2719	3	37.63948	-0.692647
2720	3	37.639482	-0.692643
2721	3	37.639482	-0.692643
2722	3	37.639482	-0.692643
2723	3	37.639482	-0.692643
2724	3	37.639482	-0.692643
2725	3	37.639482	-0.692643
2726	3	37.639483	-0.692647
2727	3	37.639483	-0.692647
2728	3	37.639483	-0.692647
2729	3	37.639483	-0.692647
2730	3	37.639483	-0.692648
2731	3	37.639483	-0.692648
2732	3	37.639483	-0.692648
2733	3	37.639483	-0.692648
2734	3	37.639483	-0.692648
2735	3	37.639483	-0.692648
2736	3	37.639482	-0.69265
2737	3	37.639482	-0.69265
2738	3	37.639482	-0.69265
2739	3	37.639482	-0.69265
2740	3	37.63948	-0.692653
2741	3	37.63948	-0.692653
2742	3	37.63948	-0.692653
2743	3	37.63948	-0.692653
2744	3	37.63948	-0.692653
2745	3	37.63948	-0.692653
2746	3	37.63948	-0.692653
2747	3	37.63948	-0.692653
2748	3	37.63948	-0.692653
2749	3	37.63948	-0.692653
2750	3	37.63948	-0.692653
2751	3	37.63948	-0.692653
2752	3	37.63948	-0.692653
2753	3	37.63948	-0.692653
2754	3	37.63948	-0.692653
2755	3	37.63948	-0.692653
2756	3	37.63948	-0.692652
2757	3	37.63948	-0.692652
2758	3	37.63948	-0.692652
2759	3	37.63948	-0.692652
2760	3	37.63948	-0.692652
2761	3	37.63948	-0.692653
2762	3	37.63948	-0.692653
2763	3	37.63948	-0.692653
2764	3	37.63948	-0.692653
2765	3	37.63948	-0.692653
2766	3	37.63948	-0.692655
2767	3	37.63948	-0.692655
2768	3	37.63948	-0.692655
2769	3	37.63948	-0.692655
2770	3	37.63948	-0.692655
2771	3	37.63948	-0.692655
2772	3	37.63948	-0.692655
2773	3	37.63948	-0.692655
2774	3	37.63948	-0.692655
2775	3	37.63948	-0.692655
2776	3	37.63948	-0.692657
2777	3	37.63948	-0.692657
2778	3	37.63948	-0.692657
2779	3	37.63948	-0.692657
2780	3	37.63948	-0.692657
2781	3	37.639477	-0.692657
2782	3	37.639477	-0.692657
2783	3	37.639477	-0.692657
2784	3	37.639477	-0.692657
2785	3	37.639477	-0.692657
2786	3	37.639478	-0.692657
2787	3	37.639478	-0.692657
2788	3	37.639478	-0.692657
2789	3	37.639478	-0.692657
2790	3	37.639478	-0.692657
