#ID    T_NUM  T_NAME                         N_PING  LAT          LON          DEPTH   
239    2      narrowband\L0103-D20140723-T140847-EA400 239     37.648828    -0.660348    48.576  
240    2      narrowband\L0103-D20140723-T140847-EA400 240     37.648828    -0.660348    48.576  
241    2      narrowband\L0103-D20140723-T140847-EA400 241     37.648833    -0.660315    48.576  
242    2      narrowband\L0103-D20140723-T140847-EA400 242     37.648833    -0.660315    48.576  
243    2      narrowband\L0103-D20140723-T140847-EA400 243     37.648833    -0.660315    48.576  
244    2      narrowband\L0103-D20140723-T140847-EA400 244     37.648837    -0.660298    48.576  
245    2      narrowband\L0103-D20140723-T140847-EA400 245     37.648837    -0.660298    48.576  
246    2      narrowband\L0103-D20140723-T140847-EA400 246     37.648837    -0.660298    48.576  
247    2      narrowband\L0103-D20140723-T140847-EA400 247     37.648837    -0.660298    48.576  
248    2      narrowband\L0103-D20140723-T140847-EA400 248     37.648837    -0.660298    48.576  
249    2      narrowband\L0103-D20140723-T140847-EA400 249     37.648838    -0.660283    48.576  
250    2      narrowband\L0103-D20140723-T140847-EA400 250     37.648838    -0.660283    48.768  
251    2      narrowband\L0103-D20140723-T140847-EA400 251     37.648838    -0.660283    48.768  
252    2      narrowband\L0103-D20140723-T140847-EA400 252     37.648843    -0.660250    48.768  
253    2      narrowband\L0103-D20140723-T140847-EA400 253     37.648843    -0.660250    48.768  
254    2      narrowband\L0103-D20140723-T140847-EA400 254     37.648843    -0.660250    48.768  
255    2      narrowband\L0103-D20140723-T140847-EA400 255     37.648845    -0.660233    48.768  
256    2      narrowband\L0103-D20140723-T140847-EA400 256     37.648845    -0.660233    48.768  
257    2      narrowband\L0103-D20140723-T140847-EA400 257     37.648845    -0.660233    48.768  
258    2      narrowband\L0103-D20140723-T140847-EA400 258     37.648847    -0.660217    48.768  
259    2      narrowband\L0103-D20140723-T140847-EA400 259     37.648847    -0.660217    48.768  
260    2      narrowband\L0103-D20140723-T140847-EA400 260     37.648847    -0.660217    48.768  
261    2      narrowband\L0103-D20140723-T140847-EA400 261     37.648847    -0.660217    48.768  
262    2      narrowband\L0103-D20140723-T140847-EA400 262     37.648847    -0.660217    48.768  
263    2      narrowband\L0103-D20140723-T140847-EA400 263     37.648848    -0.660200    48.768  
264    2      narrowband\L0103-D20140723-T140847-EA400 264     37.648848    -0.660200    48.768  
265    2      narrowband\L0103-D20140723-T140847-EA400 265     37.648848    -0.660200    48.768  
266    2      narrowband\L0103-D20140723-T140847-EA400 266     37.648848    -0.660165    48.768  
267    2      narrowband\L0103-D20140723-T140847-EA400 267     37.648848    -0.660165    48.768  
268    2      narrowband\L0103-D20140723-T140847-EA400 268     37.648848    -0.660165    48.768  
269    2      narrowband\L0103-D20140723-T140847-EA400 269     37.648848    -0.660165    48.768  
270    2      narrowband\L0103-D20140723-T140847-EA400 270     37.648848    -0.660150    48.768  
271    2      narrowband\L0103-D20140723-T140847-EA400 271     37.648848    -0.660150    48.96   
272    2      narrowband\L0103-D20140723-T140847-EA400 272     37.648848    -0.660150    48.96   
273    2      narrowband\L0103-D20140723-T140847-EA400 273     37.648850    -0.660133    48.96   
274    2      narrowband\L0103-D20140723-T140847-EA400 274     37.648850    -0.660133    48.96   
275    2      narrowband\L0103-D20140723-T140847-EA400 275     37.648850    -0.660133    48.96   
276    2      narrowband\L0103-D20140723-T140847-EA400 276     37.648850    -0.660133    48.96   
277    2      narrowband\L0103-D20140723-T140847-EA400 277     37.648852    -0.660100    48.96   
278    2      narrowband\L0103-D20140723-T140847-EA400 278     37.648852    -0.660100    48.96   
279    2      narrowband\L0103-D20140723-T140847-EA400 279     37.648852    -0.660100    48.768  
280    2      narrowband\L0103-D20140723-T140847-EA400 280     37.648852    -0.660100    48.768  
